"Species_Name";"Seasonal";"N_obs_ebird";"Mean_prob_ebird";"Sd_prob_ebird";"Mean_lat_ebird";"1";"2";"3";"4";"8";"12";"14";"9_11";"5_13_15";"6_7"
"Ardeola rufiventris";"BREEDING-RESIDENT";"7121";"0.5818";"0.234";"-12.7908";0;0;0;12,5;0;0;0;0;87,5;0
"Ardeola speciosa";"BREEDING-RESIDENT";"28460";"0.7373";"0.2386";"4.4666";25,6;0;0;0;0;0;0;0;74,4;0
"Ardeola speciosa";"NONBREEDING";"196";"0.6751";"0.1604";"8.8719";61,5;0;0;0;0;0;0;0;38,5;0
"Ardeotis arabs";"BREEDING-RESIDENT";"200";"0.6188";"0.1798";"16.1653";0;0;5,8;94,2;0;0;0;0;0;0
"Ardeotis australis";"BREEDING-RESIDENT";"20770";"0.4954";"0.2748";"-19.8091";0;65,7;6,9;17,7;0;0;4,7;0;5;0
"Ardeotis kori";"BREEDING-RESIDENT";"28022";"0.4955";"0.2332";"-11.3471";0;63,3;18,5;15;3,2;0;0;0;0;0
"Arenaria interpres";"BREEDING-RESIDENT";"2574";"0.7062";"0.2484";"67.8791";0;0;0;47,1;0;0;0;0;52,9;0
"Arenaria interpres";"NONBREEDING";"100000";"0.7127";"0.2678";"29.3144";0;0;0;0;0;0;0;64,8;35,2;0
"Arenaria melanocephala";"BREEDING-RESIDENT";"5546";"0.5993";"0.3247";"62.9312";0;0;0;100;0;0;0;0;0;0
"Arenaria melanocephala";"NONBREEDING";"100000";"0.7736";"0.2507";"41.291";0;0;0;0;0;0;0;100;0;0
"Argusianus argus";"BREEDING-RESIDENT";"8994";"0.3648";"0.2002";"4.7068";100;0;0;0;0;0;0;0;0;0
"Argya affinis";"BREEDING-RESIDENT";"100000";"0.5172";"0.289";"11.2707";0;19,9;3,2;0;0;0;76,8;0;0;0
"Argya altirostris";"BREEDING-RESIDENT";"1190";"0.6351";"0.247";"35.2697";0;0;4,1;0;0;0;76,3;0;19,6;0
"Argya aylmeri";"BREEDING-RESIDENT";"1011";"0.3676";"0.2126";"-1.9662";0;0;32,2;2,4;0;0;65,4;0;0;0
"Argya caudata";"BREEDING-RESIDENT";"88010";"0.504376040222702";"0.245960197704806";"24.4588890728326";0;0;4,8;2,8;0;0;92,5;0;0;0
"Argya cinereifrons";"BREEDING-RESIDENT";"2506";"0.5191";"0.201";"6.4421";100;0;0;0;0;0;0;0;0;0
"Argya earlei";"BREEDING-RESIDENT";"18566";"0.5827";"0.2449";"27.7731";0;0;5,9;9,1;0;0;0;0;85,1;0
"Argya fulva";"BREEDING-RESIDENT";"2973";"0.4661";"0.2637";"28.9083";0;0;5,8;11,4;82,8;0;0;0;0;0
"Argya gularis";"BREEDING-RESIDENT";"1234";"0.4312";"0.1787";"20.6947";0;0;1,3;0;0;0;98,7;0;0;0
"Argya longirostris";"BREEDING-RESIDENT";"1272";"0.5484";"0.1723";"26.6162";0;0;0;100;0;0;0;0;0;0
"Argya malcolmi";"BREEDING-RESIDENT";"100000";"0.5017";"0.2874";"20.6842";0;19,1;0,2;0;0;0;80,8;0;0;0
"Argya rubiginosa";"BREEDING-RESIDENT";"8332";"0.4843";"0.2354";"0.8053";0;79,5;8,7;1,5;0;0;10,2;0;0;0
"Argya rufescens";"BREEDING-RESIDENT";"5509";"0.5059";"0.2028";"6.5966";73,6;0;0,4;0;0;0;25,9;0;0;0
"Argya squamiceps";"BREEDING-RESIDENT";"24576";"0.7207";"0.2155";"27.3659";0;0;24,6;9,5;0;0;65,7;0,2;0;0
"Argya striata";"BREEDING-RESIDENT";"100000";"0.565";"0.2779";"21.4337";28,3;0;3,3;0;0;0;68,3;0;0;0
"Argya subrufa";"BREEDING-RESIDENT";"27180";"0.3754";"0.2502";"11.6959";85,7;0;14,2;0;0;0;0;0;0;0
"Arizelocichla chlorigula";"BREEDING-RESIDENT";"252";"0.4096";"0.1913";"-7.5123";86,7;0;5,2;0;0;0;8,1;0;0;0
"Arizelocichla fusciceps";"BREEDING-RESIDENT";"149";"0.38";"0.1958";"-11.0431";60;0;28,1;0;0;0;11,9;0;0;0
"Arizelocichla masukuensis";"BREEDING-RESIDENT";"3331";"0.6758";"0.2218";"-2.1599";100;0;0;0;0;0;0;0;0;0
"Arizelocichla milanjensis";"BREEDING-RESIDENT";"941";"0.6439";"0.1383";"-18.8706";84;0;6,8;0;0;0;9,2;0;0;0
"Arizelocichla montana";"BREEDING-RESIDENT";"221";"0.4742";"0.1201";"5.1535";79,8;0;12,8;0;0;0;7,4;0;0;0
"Arizelocichla neumanni";"BREEDING-RESIDENT";"107";"0.5522";"0.167";"-6.9702";60,4;0;3;0;0;0;36,5;0;0;0
"Arizelocichla nigriceps";"BREEDING-RESIDENT";"7429";"0.785127271503567";"0.156671732400054";"-1.83867434378786";68,9;0;8;0;0;0;23,1;0;0;0
"Arizelocichla striifacies";"BREEDING-RESIDENT";"2145";"0.7227";"0.1624";"-5.3846";72,7;0;14,5;0;0;0;12,8;0;0;0
"Arizelocichla tephrolaema";"BREEDING-RESIDENT";"613";"0.5874";"0.1932";"4.6334";72,3;0;11,6;0;0;0;16,2;0;0;0
"Arizelopsar femoralis";"BREEDING-RESIDENT";"430";"0.7405";"0.1736";"-1.0259";100;0;0;0;0;0;0;0;0;0
"Arremon abeillei";"BREEDING-RESIDENT";"5508";"0.4204";"0.2464";"-3.4375";100;0;0;0;0;0;0;0;0;0
"Arremon assimilis";"BREEDING-RESIDENT";"25525";"0.5262";"0.193";"2.6034";66,9;0;0;0;0;0;33,1;0;0;0
"Arremon atricapillus";"BREEDING-RESIDENT";"7069";"0.4691";"0.1846";"5.0765";85;0;0;0;0;0;15;0;0;0
"Arremon aurantiirostris";"BREEDING-RESIDENT";"100000";"0.5715";"0.2405";"8.8267";87,6;0;12,4;0;0;0;0;0;0;0
"Arremon basilicus";"BREEDING-RESIDENT";"7501";"0.8037";"0.1212";"11.0973";100;0;0;0;0;0;0;0;0;0
"Arremon brunneinucha";"BREEDING-RESIDENT";"100000";"0.5608";"0.2319";"7.3214";83,8;0;0;0;0;0;16,2;0;0;0
"Arremon castaneiceps";"BREEDING-RESIDENT";"4572";"0.4785";"0.1775";"3.7074";100;0;0;0;0;0;0;0;0;0
"Arremon costaricensis";"BREEDING-RESIDENT";"3702";"0.633";"0.2559";"8.9447";35,6;0;0;0;0;0;64,4;0;0;0
"Arremon crassirostris";"BREEDING-RESIDENT";"2346";"0.4007";"0.2925";"9.9736";100;0;0;0;0;0;0;0;0;0
"Arremon dorbignii";"BREEDING-RESIDENT";"3214";"0.4324";"0.2077";"-23.8954";94,2;0;0,6;0;0;0;5,2;0;0;0
"Arremon flavirostris";"BREEDING-RESIDENT";"16413";"0.5345";"0.2864";"-22.2714";69,7;0;1,7;0;0;0;28,6;0;0;0
"Arremon franciscanus";"BREEDING-RESIDENT";"333";"0.4738";"0.1182";"-12.5881";0;0;100;0;0;0;0;0;0;0
"Arremon nigriceps";"BREEDING-RESIDENT";"517";"0.4019";"0.1856";"-5.6626";100;0;0;0;0;0;0;0;0;0
"Arremon perijanus";"BREEDING-RESIDENT";"945";"0.501";"0.1487";"10.3693";94,2;0;0;0;0;0;5,8;0;0;0
"Arremon phaeopleurus";"BREEDING-RESIDENT";"311";"0.8051";"0.1879";"10.3736";65;0;0;0;0;0;35;0;0;0
"Arremon phygas";"BREEDING-RESIDENT";"119";"0.3301";"0.2046";"10.3002";100;0;0;0;0;0;0;0;0;0
"Arremon schlegeli";"BREEDING-RESIDENT";"7282";"0.7542";"0.2191";"10.8706";78,7;0;4,6;0;0;0;16,7;0;0;0
"Arremon semitorquatus";"BREEDING-RESIDENT";"3690";"0.3295";"0.1886";"-23.1195";100;0;0;0;0;0;0;0;0;0
"Arremon taciturnus";"BREEDING-RESIDENT";"16708";"0.5686";"0.2863";"-7.6203";100;0;0;0;0;0;0;0;0;0
"Arremon torquatus";"BREEDING-RESIDENT";"930";"0.4296";"0.211";"-20.922";94,9;0;0;0;0;0;5,1;0;0;0
"Arremon virenticeps";"BREEDING-RESIDENT";"2400";"0.5197";"0.1988";"19.2204";100;0;0;0;0;0;0;0;0;0
"Arremonops chloronotus";"BREEDING-RESIDENT";"55983";"0.4573";"0.24";"17.4424";71,3;0;10,3;0;0;0;18,4;0;0;0
"Arremonops conirostris";"BREEDING-RESIDENT";"100000";"0.5307";"0.2618";"8.801";43,6;0;17,9;0;0;0;38,5;0;0;0
"Arremonops rufivirgatus";"BREEDING-RESIDENT";"100000";"0.5859";"0.2759";"24.14";48,1;0;5,8;0;0;0;46,1;0;0;0
"Arremonops tocuyensis";"BREEDING-RESIDENT";"2728";"0.5031";"0.283";"11.3549";62,4;0;37,6;0;0;0;0;0;0;0
"Arses insularis";"BREEDING-RESIDENT";"988";"0.3678";"0.2771";"-4.1391";100;0;0;0;0;0;0;0;0;0
"Arses kaupi";"BREEDING-RESIDENT";"6335";"0.7487";"0.1847";"-17.0431";93,1;0,9;0,9;0;0;0;5,1;0;0;0
"Arses lorealis";"BREEDING-RESIDENT";"2469";"0.6835";"0.2325";"-12.5914";99,4;0;0;0;0;0;0,6;0;0;0
"Arses telescopthalmus";"BREEDING-RESIDENT";"3397";"0.3505";"0.2829";"-5.0971";88,3;0;0;0;0;0;11,7;0;0;0
"Artamella viridis";"BREEDING-RESIDENT";"3024";"0.6275";"0.3023";"-19.1248";81,5;13,7;0;0;0;0;4,9;0;0;0
"Artamus cinereus";"BREEDING-RESIDENT";"63213";"0.4759";"0.2746";"-23.8296";4;35;14,9;39,8;0;0;6,3;0;0;0
"Artamus cyanopterus";"BREEDING-RESIDENT";"100000";"0.4903";"0.2763";"-35.4789";48,8;1,4;20,2;0;0;0;29,6;0;0;0
"Artamus fuscus";"BREEDING-RESIDENT";"100000";"0.5458";"0.2623";"14.919";28,2;11,5;0;0;0;0;60,3;0;0;0
"Artamus insignis";"BREEDING-RESIDENT";"73";"0.1868";"0.1986";"-4.5232";89,6;0;0;0;0;0;10,4;0;0;0
"Artamus leucoryn";"BREEDING-RESIDENT";"100000";"0.7197";"0.2451";"-16.571";35,1;19,7;0;6,8;0;0;31,3;0;7,1;0
"Artamus maximus";"BREEDING-RESIDENT";"1975";"0.5127";"0.2446";"-5.7599";85,4;0;0;0;0;0;14,6;0;0;0
"Artamus mentalis";"BREEDING-RESIDENT";"2380";"0.4881";"0.2366";"-17.6859";59,5;0;0;0,8;0;0;33,3;0;6,4;0
"Artamus minor";"BREEDING-RESIDENT";"13830";"0.4814";"0.2696";"-20.5593";21,5;65,5;12,9;0;0;0;0;0;0;0
"Artamus monachus";"BREEDING-RESIDENT";"1039";"0.4846";"0.198";"-0.6543";67,6;0;0;0;0;0;28;0;4,4;0
"Artamus personatus";"BREEDING-RESIDENT";"29085";"0.4236";"0.2675";"-28.1113";14,6;25,2;20,5;33,5;0;0;6,2;0;0;0
"Artamus superciliosus";"BREEDING-RESIDENT";"32602";"0.3926";"0.2484";"-32.0308";24,2;19,5;18,3;23,9;0;0;13,2;0;1;0
"Artemisiospiza belli";"BREEDING-RESIDENT";"46343";"0.3329";"0.2293";"35.0838";0;0;100;0;0;0;0;0;0;0
"Artemisiospiza belli";"NONBREEDING";"1021";"0.4675";"0.2098";"34.1966";0;0;100;0;0;0;0;0;0;0
"Artemisiospiza nevadensis";"BREEDING-RESIDENT";"27337";"0.2275";"0.2129";"41.6656";0;0;100;0;0;0;0;0;0;0
"Artemisiospiza nevadensis";"NONBREEDING";"15715";"0.377";"0.262";"33.7509";0;0;100;0;0;0;0;0;0;0
"Artisornis metopias";"BREEDING-RESIDENT";"676";"0.6676";"0.2201";"-5.5396";89,3;0;0;0;0;0;10,7;0;0;0
"Artisornis moreaui";"BREEDING-RESIDENT";"284";"0.7932";"0.0913";"-5.1163";96,2;0;3,8;0;0;0;0;0;0;0
"Artomyias fuliginosa";"BREEDING-RESIDENT";"2140";"0.5682";"0.284";"-0.0318";93,6;0;0;0;0;0;6,4;0;0;0
"Artomyias ussheri";"BREEDING-RESIDENT";"2730";"0.5367";"0.2103";"5.6805";83,2;1,7;4,7;0;0;0;10,4;0;0;0
"Arundinax aedon";"BREEDING-RESIDENT";"2734";"0.5863";"0.2832";"44.4841";0;0;6,3;52,7;0;0;34,8;0;6,2;0
"Arundinax aedon";"NONBREEDING";"17304";"0.5751";"0.2496";"17.4318";0;0;0;0;0;0;93,5;0;6,5;0
"Arundinicola leucocephala";"BREEDING-RESIDENT";"45967";"0.5199";"0.2634";"-7.6688";0;75,7;0;0;0;0;0;0;24,3;0
"Asarcornis scutulata";"BREEDING-RESIDENT";"839";"0.6184";"0.3192";"21.5984";99,3;0;0;0;0;0;0;0;0,7;0
"Asemospiza fuliginosa";"BREEDING-RESIDENT";"5991";"0.5346";"0.2285";"-12.6442";72,7;0;5,7;0;0;0;21,6;0;0;0
"Asemospiza obscura";"BREEDING-RESIDENT";"16573";"0.5969";"0.2497";"0.6183";55,4;0;20,2;0;0;0;24,4;0;0;0
"Asemospiza obscura";"NONBREEDING";"168";"0.2848";"0.265";"-23.0157";93,8;0;0,1;0;0;0;6,2;0;0;0
"Ashbyia lovensis";"BREEDING-RESIDENT";"391";"0.2923";"0.2024";"-25.5874";0;0;0;88,1;11,9;0;0;0;0;0
"Ashbyia lovensis";"NONBREEDING";"818";"0.2454";"0.2124";"-27.6105";0;0;0;98,2;1,8;0;0;0;0;0
"Asio abyssinicus";"BREEDING-RESIDENT";"317";"0.5361";"0.1209";"7.0629";23,6;0;54,1;3,3;0;0;19;0;0;0
"Asio capensis";"BREEDING-RESIDENT";"3990";"0.4769";"0.2353";"-12.071";0;39,1;0;30,6;0;0;26,2;0,1;4;0
"Asio clamator";"BREEDING-RESIDENT";"16795";"0.6097";"0.2634";"-6.6566";22,4;16;8;4,5;0;0;40,4;0;8,7;0
"Asio flammeus";"BREEDING-RESIDENT";"100000";"0.53";"0.2908";"41.2673";0;0;0;36,8;0;0;63,2;0;0;0
"Asio flammeus";"NONBREEDING";"100000";"0.5053";"0.2812";"39.8237";0;0;0;72,9;0;0;0;0;27,1;0
"Asio madagascariensis";"BREEDING-RESIDENT";"979";"0.7291";"0.2735";"-19.2874";90,2;0;0;0;0;0;9,8;0;0;0
"Asio otus";"BREEDING-RESIDENT";"58912";"0.5347";"0.2858";"46.8423";14,6;0;12,6;5;0;0;67,8;0;0;0
"Asio otus";"NONBREEDING";"1284";"0.5829";"0.3139";"35.3761";0;0;0;0;0;0;0;0;100;0
"Asio stygius";"BREEDING-RESIDENT";"13200";"0.6443";"0.2476";"5.351";59,6;0;0;0;0;0;40,4;0;0;0
"Aspatha gularis";"BREEDING-RESIDENT";"19561";"0.4781";"0.2205";"15.0362";100;0;0;0;0;0;0;0;0;0
"Asthenes anthoides";"BREEDING-RESIDENT";"5349";"0.6472";"0.2418";"-51.4025";2,1;0;5,4;92,5;0;0;0;0;0;0
"Asthenes anthoides";"NONBREEDING";"545";"0.7132";"0.2418";"-34.4958";54;0;31,2;14,8;0;0;0;0;0;0
"Asthenes ayacuchensis";"BREEDING-RESIDENT";"39";"0.1896";"0.0758";"-13.1452";51,5;0;36,8;11,7;0;0;0;0;0;0
"Asthenes baeri";"BREEDING-RESIDENT";"12887";"0.4382";"0.2803";"-31.755";0;61;39;0;0;0;0;0;0;0
"Asthenes berlepschi";"BREEDING-RESIDENT";"280";"0.6713";"0.1749";"-15.7963";0,5;0;77;0;0;0;22,5;0;0;0
"Asthenes coryi";"BREEDING-RESIDENT";"368";"0.336";"0.1398";"8.7762";4,1;0;2,4;93,5;0;0;0;0;0;0
"Asthenes dorbignyi";"BREEDING-RESIDENT";"5503";"0.6005";"0.2159";"-20.1895";0;0;100;0;0;0;0;0;0;0
"Asthenes flammulata";"BREEDING-RESIDENT";"11499";"0.4413";"0.1835";"-0.7205";0;0;5,8;94,1;0;0;0;0;0;0,2
"Asthenes fuliginosa";"BREEDING-RESIDENT";"6764";"0.4411";"0.2157";"0.7388";32,4;0;8,6;59;0;0;0;0;0;0
"Asthenes griseomurina";"BREEDING-RESIDENT";"1856";"0.3851";"0.1352";"-3.8121";72,1;0;3,5;24,4;0;0;0;0;0;0
"Asthenes harterti";"BREEDING-RESIDENT";"1171";"0.6596";"0.1727";"-16.8935";83,2;0;7,7;9,2;0;0;0;0;0;0
"Asthenes helleri";"BREEDING-RESIDENT";"1847";"0.7475";"0.1625";"-13.224";62,6;0;9;28,4;0;0;0;0;0;0
"Asthenes heterura";"BREEDING-RESIDENT";"736";"0.6227";"0.1724";"-22.4683";0,2;0;5,7;73,8;0;0;20,3;0;0;0
"Asthenes huancavelicae";"BREEDING-RESIDENT";"5503";"0.6005";"0.2159";"-20.1895";0;0;100;0;0;0;0;0;0;0
"Asthenes hudsoni";"BREEDING-RESIDENT";"965";"0.3946";"0.2598";"-35.7881";0;0;0;78,2;0;0;0;0;21,8;0
"Asthenes humilis";"BREEDING-RESIDENT";"2224";"0.379";"0.1909";"-11.2696";0;0;2,7;94,6;0;0;0;0;0;2,8
"Asthenes luizae";"BREEDING-RESIDENT";"448";"0.4758";"0.0902";"-18.5797";0;0;33,5;66,5;0;0;0;0;0;0
"Asthenes maculicauda";"BREEDING-RESIDENT";"859";"0.6186";"0.2409";"-18.2282";0;0;2,8;97,2;0;0;0;0;0;0
"Asthenes modesta";"BREEDING-RESIDENT";"17812";"0.4641";"0.2473";"-26.6298";0;0;9,4;55,3;0;0;0;0;0;35,2
"Asthenes moreirae";"BREEDING-RESIDENT";"1715";"0.6199";"0.1372";"-22.2798";0;0;23,1;18,9;0;0;58,1;0;0;0
"Asthenes ottonis";"BREEDING-RESIDENT";"7318";"0.6342";"0.2282";"-13.4838";8,7;0;91,3;0;0;0;0;0;0;0
"Asthenes palpebralis";"BREEDING-RESIDENT";"288";"0.525";"0.1694";"-11.5269";0;0;45,1;54,9;0;0;0;0;0;0
"Asthenes perijana";"BREEDING-RESIDENT";"442";"0.4305";"0.1017";"10.3644";0;0;4,2;95,8;0;0;0;0;0;0
"Asthenes pudibunda";"BREEDING-RESIDENT";"3111";"0.5906";"0.2304";"-14.7022";0,9;0;99,1;0;0;0;0;0;0;0
"Asthenes pyrrholeuca";"BREEDING-RESIDENT";"16104";"0.518";"0.28";"-39.1927";0;0;48,6;41,7;0;0;0;0;0;9,6
"Asthenes pyrrholeuca";"NONBREEDING";"4593";"0.4555";"0.285";"-30.6276";0;42,4;8,6;30,3;0;0;0;0;18,5;0,2
"Asthenes urubambensis";"BREEDING-RESIDENT";"1312";"0.5289";"0.2401";"-12.5616";11,1;0;8,7;80,2;0;0;0;0;0;0
"Asthenes vilcabambae";"BREEDING-RESIDENT";"7";"0.4301";"0.2655";"-13.2501";100;0;0;0;0;0;0;0;0;0
"Asthenes virgata";"BREEDING-RESIDENT";"1764";"0.4921";"0.2207";"-12.5683";0;0;3,6;96,4;0;0;0;0;0;0
"Asthenes wyatti";"BREEDING-RESIDENT";"4877";"0.4694";"0.2123";"-9.2701";0;0;4,3;94,4;0;0;0;0;0;1,4
"Astrapia mayeri";"BREEDING-RESIDENT";"1630";"0.7213";"0.2157";"-5.8321";100;0;0;0;0;0;0;0;0;0
"Astrapia nigra";"BREEDING-RESIDENT";"160";"0.3394";"0.1844";"-1.1194";100;0;0;0;0;0;0;0;0;0
"Astrapia rothschildi";"BREEDING-RESIDENT";"243";"0.2017";"0.085";"-6.0953";100;0;0;0;0;0;0;0;0;0
"Astrapia splendidissima";"BREEDING-RESIDENT";"331";"0.286";"0.1279";"-4.306";97,3;0;0;0;0;0;2,7;0;0;0
"Astrapia stephaniae";"BREEDING-RESIDENT";"1427";"0.5328";"0.2052";"-6.0694";94,4;0;0;0;0;0;5,6;0;0;0
"Atalotriccus pilaris";"BREEDING-RESIDENT";"16419";"0.4701";"0.2675";"8.214";67;0;33;0;0;0;0;0;0;0
"Atelornis crossleyi";"BREEDING-RESIDENT";"1011";"0.6855";"0.2055";"-20.3274";100;0;0;0;0;0;0;0;0;0
"Atelornis pittoides";"BREEDING-RESIDENT";"2109";"0.5802";"0.2357";"-20.1513";97;0;0;0;0;0;3;0;0;0
"Athene blewitti";"BREEDING-RESIDENT";"947";"0.3119";"0.1104";"20.2022";100;0;0;0;0;0;0;0;0;0
"Athene brama";"BREEDING-RESIDENT";"100000";"0.6011";"0.288";"19.5073";0;0;0;0;0,9;0;99,1;0;0;0
"Athene cunicularia";"BREEDING-RESIDENT";"100000";"0.5093";"0.2923";"8.5847";0;11,5;13,3;44,7;2;0;28,5;0;0;0
"Athene cunicularia";"NONBREEDING";"4899";"0.5981";"0.1871";"24.0681";0;0;0;0;0,4;0;99,6;0;0;0
"Athene granti";"BREEDING-RESIDENT";"61";"0.3177";"0.1626";"-9.5168";92,1;0;0;0;0;0;7,9;0;0;0
"Athene jacquinoti";"BREEDING-RESIDENT";"158";"0.1499";"0.1154";"-7.0616";100;0;0;0;0;0;0;0;0;0
"Athene malaitae";"BREEDING-RESIDENT";"20";"0.2812";"0.0745";"-8.8168";100;0;0;0;0;0;0;0;0;0
"Athene noctua";"BREEDING-RESIDENT";"100000";"0.4633";"0.2727";"39.4868";0;0,5;11,3;8,8;0;0;79,3;0;0;0
"Athene roseoaxillaris";"BREEDING-RESIDENT";"11";"0.1863";"0.0916";"-10.6116";100;0;0;0;0;0;0;0;0;0
"Athene superciliaris";"BREEDING-RESIDENT";"752";"0.6196";"0.2364";"-23.4957";47,8;52,2;0;0;0;0;0;0;0;0
"Atimastillas flavicollis";"BREEDING-RESIDENT";"2839";"0.6991";"0.2433";"10.6743";7,2;70,8;2;0;0;0;18,2;0;1,8;0
"Atimastillas flavigula";"BREEDING-RESIDENT";"8745";"0.5902";"0.242";"-1.2005";24,5;28;8,3;0;0;0;34,4;0;4,8;0
"Atlapetes albiceps";"BREEDING-RESIDENT";"1742";"0.2541";"0.1673";"-5.62";28,3;0;71,7;0;0;0;0;0;0;0
"Atlapetes albinucha";"BREEDING-RESIDENT";"70798";"0.5705";"0.2365";"9.7043";58,3;0;15,3;0;0;0;26,4;0;0;0
"Atlapetes albofrenatus";"BREEDING-RESIDENT";"1113";"0.3523";"0.1986";"6.2077";39,5;0;0;0;0;0;60,5;0;0;0
"Atlapetes blancae";"BREEDING-RESIDENT";"372";"0.5915";"0.0598";"6.4411";5,1;0;94,9;0;0;0;0;0;0;0
"Atlapetes canigenis";"BREEDING-RESIDENT";"1884";"0.6613";"0.2106";"-13.094";87,9;0;0;0;0;0;12,1;0;0;0
"Atlapetes citrinellus";"BREEDING-RESIDENT";"138";"0.5248";"0.2458";"-26.2016";100;0;0;0;0;0;0;0;0;0
"Atlapetes crassus";"BREEDING-RESIDENT";"23840";"0.5833";"0.2022";"2.0332";96;0;0;0;0;0;4;0;0;0
"Atlapetes flaviceps";"BREEDING-RESIDENT";"5192";"0.4194";"0.1856";"4.8544";40,5;0;35,1;0;0;0;24,3;0;0;0
"Atlapetes forbesi";"BREEDING-RESIDENT";"978";"0.3899";"0.1558";"-13.5077";15,4;0;84,6;0;0;0;0;0;0;0
"Atlapetes fulviceps";"BREEDING-RESIDENT";"1520";"0.5822";"0.1579";"-22.2743";100;0;0;0;0;0;0;0;0;0
"Atlapetes fuscoolivaceus";"BREEDING-RESIDENT";"1906";"0.5193";"0.1945";"1.8121";66,4;0;0;0;0;0;33,6;0;0;0
"Atlapetes latinuchus";"BREEDING-RESIDENT";"31865";"0.4997";"0.1958";"-1.1562";62,7;0;0;0;0;0;37,3;0;0;0
"Atlapetes leucopis";"BREEDING-RESIDENT";"164";"0.4966";"0.2965";"0.3144";97,4;0;0;0;0;0;2,6;0;0;0
"Atlapetes leucopterus";"BREEDING-RESIDENT";"12176";"0.6744";"0.2114";"-0.8309";67,9;0;12;0;0;0;20,1;0;0;0
"Atlapetes melanocephalus";"BREEDING-RESIDENT";"385";"0.4586";"0.1804";"10.8736";74;0;2,9;0;0;0;23,1;0;0;0
"Atlapetes melanolaemus";"BREEDING-RESIDENT";"4966";"0.7452";"0.1849";"-13.1857";98,7;0;0;0;0;0;1,3;0;0;0
"Atlapetes melanopsis";"BREEDING-RESIDENT";"227";"0.4264";"0.158";"-11.9296";37,3;0;62,7;0;0;0;0;0;0;0
"Atlapetes nationi";"BREEDING-RESIDENT";"2301";"0.5339";"0.2097";"-11.8125";0;0;100;0;0;0;0;0;0;0
"Atlapetes pallidinucha";"BREEDING-RESIDENT";"23194";"0.4889";"0.2382";"3.6743";56,4;0;15,9;0;0;0;27,6;0;0;0
"Atlapetes personatus";"BREEDING-RESIDENT";"291";"0.3148";"0.1878";"5.3984";76,2;0;0;0;0;0;23,8;0;0;0
"Atlapetes pileatus";"BREEDING-RESIDENT";"10774";"0.5032";"0.234";"19.1825";84,2;0;15,8;0;0;0;0;0;0;0
"Atlapetes rufigenis";"BREEDING-RESIDENT";"1133";"0.3756";"0.179";"-8.7776";18,9;0;47,2;0;0;0;33,8;0;0;0
"Atlapetes rufinucha";"BREEDING-RESIDENT";"3066";"0.6298";"0.1728";"-16.9741";87,6;0;0;0;0;0;12,4;0;0;0
"Atlapetes schistaceus";"BREEDING-RESIDENT";"30113";"0.4558";"0.1786";"5.4889";79,3;0;0;0;0;0;20,7;0;0;0
"Atlapetes seebohmi";"BREEDING-RESIDENT";"1126";"0.4537";"0.2011";"-5.5914";43,6;0;56,4;0;0;0;0;0;0;0
"Atlapetes semirufus";"BREEDING-RESIDENT";"3304";"0.4731";"0.2699";"8.1894";84,7;0;0;0;0;0;15,3;0;0;0
"Atlapetes taczanowskii";"BREEDING-RESIDENT";"994";"0.4971";"0.2364";"-10.4144";75,5;0;0;0;0;0;24,5;0;0;0
"Atlapetes tricolor";"BREEDING-RESIDENT";"135";"0.2946";"0.1563";"-10.8294";96;0;0;0;0;0;4;0;0;0
"Atrichornis clamosus";"BREEDING-RESIDENT";"2006";"0.9153";"0.093";"-34.8911";60;0;27,8;0;0;0;0;0;12,2;0
"Atrichornis rufescens";"BREEDING-RESIDENT";"1292";"0.2768";"0.1203";"-29.7464";100;0;0;0;0;0;0;0;0;0
"Atronanus fuliginosus";"BREEDING-RESIDENT";"158";"0.3286";"0.2595";"2.5233";90,5;0;0;0;0;0;9,5;0;0;0
"Attagis gayi";"BREEDING-RESIDENT";"4408";"0.4197";"0.2268";"-11.9364";0;0;0;98,5;0;0;0;0;1,5;0
"Attagis malouinus";"BREEDING-RESIDENT";"166";"0.3481";"0.2491";"-49.1483";0;0;0;90,4;0;0;0;0;9,6;0
"Attagis malouinus";"NONBREEDING";"756";"0.4116";"0.2473";"-53.3036";0;0;0;94,5;0;0;0;0;5,5;0
"Atticora fasciata";"BREEDING-RESIDENT";"47209";"0.5387";"0.2441";"-5.5376";86,5;0;0;0;0;0;6,5;0;7;0
"Atticora pileata";"BREEDING-RESIDENT";"17428";"0.5186";"0.2405";"14.9235";83,6;0;0;0;0;0;16,4;0;0;0
"Atticora tibialis";"BREEDING-RESIDENT";"14764";"0.4254";"0.2387";"-3.4324";89,6;0;0;0,5;0;0;9,3;0;0,6;0
"Attila bolivianus";"BREEDING-RESIDENT";"7736";"0.599";"0.2405";"-10.4485";91,4;0;0;0;0;0;0;0;8,6;0
"Attila cinnamomeus";"BREEDING-RESIDENT";"15904";"0.5346";"0.2574";"0.2685";86,3;0;0;0;0;0;6,7;0;7;0
"Attila citriniventris";"BREEDING-RESIDENT";"5256";"0.5167";"0.3133";"-0.8628";100;0;0;0;0;0;0;0;0;0
"Attila phoenicurus";"BREEDING-RESIDENT";"6379";"0.3777";"0.2239";"-25.0154";93,6;0;6,4;0;0;0;0;0;0;0
"Attila phoenicurus";"NONBREEDING";"67";"0.4951";"0.2722";"-12.5564";99,8;0;0,2;0;0;0;0;0;0;0
